,YieldScopePriority_X,YieldScopePriority_Y,IsYieldForEnabled,IsYieldedEnabled,TokenAllocation,QuotaTokens,TotalWaitingTimeInMins,IsQuotaFullyLoad,isExceedSLA,Priority
1004,,,1,1,1999,27700,0.05338091,0,False,9999
1005,1.0,0.0,1,1,170,10164,35.00529925,1,False,9999
1006,,,1,1,233,7635,1.353031038,0,False,9999
1007,,,1,1,234,2705,4.26603458,1,False,9999
1008,,,1,1,259,1943,0.107283787,1,True,9999
1009,,,1,1,500,2339,2807.600577,0,False,9999
1010,,,1,1,234,2705,6.991948312,1,False,9999
1011,1.0,0.0,1,1,190,10164,0.909557608,1,False,9999
1012,,,1,1,1200,7506,34.97693812,0,False,9999
1013,,,1,1,234,2705,32.22011172,1,False,9999
1014,,,1,1,500,2705,0.07473469,0,False,9999
1015,,,1,1,499,7506,4.377324795,1,False,9999
1016,,,1,1,500,7635,4.944753465,1,False,9999
1017,,,1,1,234,2705,950.2243943,1,False,9999
1018,,,1,1,234,7635,203.6588275,0,False,9999
1019,,,1,1,234,2339,17109.72503,0,False,9999
1020,,,1,1,233,2339,3.545341038,0,False,9999
1021,,,1,1,234,2705,1574.508168,1,False,9999
1022,,,1,1,350,2705,6899.148025,0,False,9999
1023,,,1,1,350,2705,2.19011408,0,False,9999
1024,,,1,1,500,2339,4.213533712,0,False,9999
1025,1.0,0.0,1,1,49,10164,2.382480508,0,False,9999
1026,,,1,1,234,2705,8.968711985,0,False,9999
1027,,,1,1,350,2705,22.90129948,1,False,9999
1028,,,1,1,246,7506,0.554473175,1,False,9999
1029,,,1,1,1500,14572,13.76289053,0,True,9999
1030,,,1,1,234,2339,8.688699253,0,False,9999
1031,,,1,1,499,10099,5.0920987,1,False,9999
1032,,,1,1,234,2339,11.15867422,0,False,9999
1033,,,1,1,500,0,568.8509419,1,False,9999
1034,,,1,1,350,7506,55.99923983,1,False,9999
1035,,,1,1,500,27700,34.22724741,1,False,9999
1036,,,1,1,3573,1943,38.85782895,0,True,9999
1037,,,1,1,259,0,202.3855014,0,False,9999
1038,,,1,1,400,2339,16.88140071,0,False,9999
1039,,,1,1,350,2705,413.042743,1,False,9999
1040,,,1,1,500,7506,0.470347733,1,False,9999
1041,,,1,1,350,2705,2193.472825,1,False,9999
1042,,,1,1,499,7635,7.305463333,0,False,9999
1043,,,1,1,234,2705,360.309571,0,False,9999
1044,1.0,0.0,1,1,250,10164,192.2274122,0,False,9999
1045,,,1,1,500,27700,0.70099063,0,False,9999
1046,,,1,1,700,7635,4.988045083,1,False,9999
1047,,,1,1,234,7635,1976.78557,0,False,9999
1048,,,1,1,500,7635,0.777170793,0,False,9999
1049,,,1,1,233,2339,25.52347292,1,False,9999
1050,1.0,0.0,1,0,2000,10687,94.1179504,0,True,9999
1051,,,1,1,5000,14572,2.465529368,0,True,9999
1052,,,1,1,500,7635,93.23570465,1,False,9999
1053,1.0,0.0,1,0,500,2915,4.055471032,0,True,9999
1054,,,1,1,500,2705,373.1694493,0,False,9999
1055,1.0,0.0,1,0,3001,415,1.521903808,1,True,9999
1056,,,1,1,500,10099,1.533495978,0,False,9999
1057,,,1,1,234,2705,0.133911872,1,False,9999
1058,,,1,1,500,2339,22854.43063,1,False,9999
1059,,,1,1,233,2705,7.699462185,0,False,9999
1060,1.0,0.0,1,1,51,10164,1.955835015,1,False,9999
1061,,,1,1,700,7635,0.621831865,0,False,9999
1062,,,1,1,1999,27700,90.29600172,1,False,9999
1063,,,1,1,234,2339,713.6362276,1,False,9999
1064,1.0,0.0,1,1,180,10164,39.63334038,1,False,9999
1065,,,1,1,234,2705,528.8936905,0,False,9999
1066,2.0,0.0,1,1,50,29125,17.46723386,0,True,9999
1067,,,1,1,234,2339,9831.090174,0,False,9999
1068,,,1,1,20,14572,0.282112023,0,True,9999
1069,1.0,0.0,1,1,39,10164,18.4096093,0,False,9999
1070,,,1,1,234,2339,21.28414984,0,False,9999
1071,,,1,1,234,7635,16.04659303,0,False,9999
1072,1.0,0.0,1,1,80,10164,7.949663917,0,False,9999
1073,1.0,0.0,1,1,400,10687,82.91861779,0,True,9999
1074,1.0,0.0,1,1,250,10164,27.01977675,0,False,9999
1075,,,1,1,350,7635,0.270559038,0,False,9999
1076,,,1,1,500,7635,42.36919127,1,False,9999
1077,,,1,1,350,2705,0.488987205,0,False,9999
1078,,,1,1,350,2339,13.61554627,1,False,9999
1079,,,1,1,1200,7635,35.9992389,1,False,9999
1080,1.0,0.0,1,1,200,10164,28.74445717,0,False,9999
1081,,,1,1,3000,14572,37.39328061,0,True,9999
1082,1.0,0.0,1,0,500,2915,0.432834815,1,True,9999
1083,,,1,1,500,10099,2.85526399,1,False,9999
1084,,,1,1,234,2339,2441.424827,0,False,9999
1085,,,1,1,500,2339,18.6489289,1,False,9999
1086,,,0,1,2000,27700,65.25340354,1,False,9999
1087,1.0,0.0,1,1,250,10164,2.903729538,1,False,9999
1088,,,1,1,5000,14572,0.79009989,1,True,9999
1089,,,1,1,499,10099,2.886776972,1,False,9999
1090,,,1,1,500,7506,0.54310227,0,False,9999
1091,,,1,1,1500,14572,0.052671062,1,True,9999
1092,,,1,1,499,7506,34.66114919,1,False,9999
1093,,,1,1,234,2705,1310.764265,0,False,9999
1094,,,1,1,350,2705,3084.852253,0,False,9999
1095,,,1,1,1200,7506,18.1464817,1,False,9999
1096,,,1,1,400,2339,138.1106841,1,False,9999
1097,,,1,1,234,2339,15.88455067,1,False,9999
1098,,,1,1,234,7506,4.652027628,0,False,9999
1099,,,1,1,600,29125,68.82047331,0,True,9999
1100,1.0,0.0,1,1,25,10164,10.32936267,1,False,9999
1101,,,1,1,234,2705,4389.868447,0,False,9999
1102,1.0,0.0,1,1,600,10164,30.71472805,0,True,9999
1103,1.0,0.0,1,1,240,10164,1.22940528,1,False,9999
1104,,,1,1,234,2339,0.088333655,0,False,9999
1105,,,1,1,233,2705,73.93941221,0,False,9999
1106,1.0,0.0,1,1,180,10164,30.2844682,0,False,9999
1107,1.0,0.0,1,1,250,10164,6.875301035,1,False,9999
1108,,,1,1,350,2339,7817.003762,1,False,9999
1109,,,1,1,234,7506,7.897151455,0,False,9999
1110,,,1,1,500,2339,14.53712949,1,False,9999
1111,,,1,1,234,2705,1007.766392,1,False,9999
1112,,,1,1,500,10099,4.990800413,0,False,9999
1113,,,1,1,500,7506,219.1714702,1,False,9999
1114,,,1,1,1999,27700,57.08547821,1,False,9999
1115,,,1,1,259,1943,0.091920375,1,True,9999
1116,,,1,1,233,2705,6.424549298,1,False,9999
1117,,,1,1,500,7506,1.152172372,0,False,9999
1118,,,1,1,500,2339,8.781710868,1,False,9999
1119,,,1,1,234,7635,2.772752447,1,False,9999
1120,,,1,1,500,7506,33.72050463,0,False,9999
1121,,,1,1,233,2705,616.4269218,0,False,9999
1122,,,1,1,5000,13859,13.68008505,1,True,9999
1123,,,1,1,400,2339,22.71509527,0,False,9999
1124,,,1,1,1500,14572,19.50705281,1,True,9999
1125,,,1,1,349,2705,1.434283783,0,False,9999
1126,,,1,1,500,13859,1006.37991,0,True,9999
1127,1.0,0.0,1,1,140,10164,3.242903917,0,False,9999
1128,1.0,0.0,1,1,35,10164,0.068299035,0,False,9999
1129,1.0,0.0,1,1,50,10164,7.164679805,0,False,9999
1130,,,1,1,1200,2705,15.35311215,0,False,9999
1131,1.0,0.0,1,1,2000,10687,0.252961407,0,True,9999
1132,,,1,1,234,7635,79.49072477,1,False,9999
1133,,,1,1,350,2339,18.7053256,1,False,9999
1134,,,1,1,700,2339,4.365985657,1,False,9999
1135,,,1,1,500,27700,1.345219038,0,False,9999
1136,,,1,1,500,14572,62.41074938,0,True,9999
1137,,,1,1,234,7635,2.036838053,1,False,9999
1138,,,1,1,234,2339,3270.594676,0,False,9999
1139,,,1,1,500,2339,14.7692894,0,False,9999
1140,,,1,1,5000,14572,12.46979584,0,True,9999
1141,,,1,1,234,2339,5.4610787,0,False,9999
1142,,,1,1,350,10099,0.526318022,1,False,9999
1143,,,1,1,500,7506,12.09985895,0,False,9999
1144,,,1,1,234,7506,8.53300018,1,False,9999
1145,,,1,1,350,2705,0.549665435,0,False,9999
1146,1.0,0.0,1,1,43,10164,0.057190873,0,False,9999
1147,1.0,0.0,1,1,200,10164,68.05531635,1,False,9999
1148,,,1,1,234,2705,1680.168897,1,False,9999
1149,1.0,0.0,1,1,150,10164,0.51066808,1,False,9999
1150,,,1,1,1200,2705,4.644488265,1,False,9999
1151,1.0,0.0,1,1,190,10164,26.04942625,0,False,9999
1152,,,1,1,350,2339,1372.769141,0,False,9999
1153,,,1,1,500,7635,9.431932627,0,False,9999
1154,,,1,1,4000,13859,45.74059815,1,True,9999
1155,,,1,1,70,27700,203.4834331,1,False,9999
1156,1.0,0.0,1,1,100,10164,35.97009552,0,False,9999
1157,,,1,1,500,7506,0.571835137,1,False,9999
1158,,,1,1,234,2339,0.093223317,0,False,9999
1159,,,1,1,234,7635,27.0505252,0,False,9999
1160,2.0,0.0,1,1,400,29125,0.0,0,True,9999
1161,,,1,1,500,7635,0.311115005,0,False,9999
1162,,,1,1,500,7506,0.154310277,1,False,9999
1163,,,1,1,500,10099,1.057223267,0,False,9999
1164,,,1,1,1500,13859,0.068164982,1,True,9999
1165,,,1,1,350,7506,824.5710352,1,False,9999
1166,,,1,1,234,7635,8.606206682,0,False,9999
1167,,,1,1,234,2339,28.15033685,0,False,9999
1168,,,1,1,1200,10099,11.15862255,1,False,9999
1169,1.0,0.0,1,1,240,10164,0.515104248,0,False,9999
1170,,,1,1,234,2339,4159.819262,0,False,9999
1171,,,1,1,234,2705,2.75367813,1,False,9999
1172,,,1,1,233,2705,0.314289782,0,False,9999
1173,,,1,1,700,2705,568.2668931,0,False,9999
1174,,,1,1,3573,1943,0.074213943,0,True,9999
1175,,,1,1,500,2339,11.33960901,0,False,9999
1176,,,1,1,233,2339,29.38132438,0,False,9999
1177,1.0,0.0,1,1,37,10164,5.902737688,1,False,9999
1178,,,1,1,350,7506,2.646685927,0,False,9999
1179,,,1,1,234,2705,6.225671265,0,False,9999
1180,,,1,1,234,2705,12.1986601,1,False,9999
1181,1.0,0.0,1,1,200,10164,60.39489426,1,False,9999
1182,,,1,1,3573,1943,9.314197737,0,True,9999
1183,,,1,1,5000,13859,0.155552815,0,True,9999
1184,,,1,1,263,1943,0.457526758,1,True,9999
1185,1.0,0.0,1,1,100,10164,1.329458558,0,False,9999
1186,,,1,1,499,2705,50.71820809,1,False,9999
1187,,,1,1,234,2705,2440.261013,0,False,9999
1188,,,1,1,350,2339,2.518314528,0,False,9999
1189,,,1,1,234,2705,19.56635637,1,False,9999
1190,1.0,0.0,1,1,51,10164,0.063797307,1,False,9999
1191,1.0,0.0,1,1,500,10687,0.351933895,0,True,9999
1192,,,1,1,350,2339,0.070176842,1,False,9999
1193,,,1,1,100,27700,11.96360781,0,False,9999
1194,,,1,1,234,2339,6.067570818,0,False,9999
1195,,,1,1,350,2705,0.667920363,1,False,9999
1196,,,1,1,500,7506,6.479296027,1,False,9999
1197,,,1,1,500,7506,44.22930883,1,False,9999
1198,1.0,0.0,1,1,110,10164,56.88055082,1,False,9999
1199,1.0,0.0,1,1,19,10164,1.71310588,0,False,9999
1200,2.0,0.0,1,1,400,29125,0.146344613,0,True,9999
1201,,,1,1,234,2339,14973.69424,1,False,9999
1202,1.0,0.0,1,1,27,10164,3.39367854,1,False,9999
1203,,,1,1,1000,10164,19.08793021,0,False,9999
1204,1.0,0.0,1,0,2000,10687,1.20511413,0,True,9999
1205,,,1,1,234,7635,74.03431071,1,False,9999
1206,,,1,1,1200,2705,3.178136127,1,False,9999
1207,,,1,1,500,2705,36.08975082,0,False,9999
1208,,,1,1,350,2339,14.62395362,0,False,9999
1209,,,1,1,500,2705,700.8563166,1,False,9999
1210,,,1,1,500,10099,2.84044738,1,False,9999
1211,1.0,0.0,1,1,250,10164,0.06413442,0,False,9999
1212,,,1,1,233,2339,7.763782107,0,False,9999
1213,,,1,1,234,7506,126.9124134,0,False,9999
1214,,,1,1,502,7506,0.076389483,1,False,9999
1215,1.0,0.0,1,1,25,10164,39.29082877,1,False,9999
1216,,,1,1,499,2339,8.419198887,1,False,9999
1217,1.0,0.0,1,1,50,10164,0.539804648,1,False,9999
1218,,,1,1,234,2705,1.206339725,1,False,9999
1219,1.0,0.0,1,1,180,10164,1.530517375,0,False,9999
1220,,,1,1,1500,14572,12.68491932,0,True,9999
1221,,,1,1,234,2705,74.8318215,1,False,9999
1222,,,1,1,349,2705,0.065100235,0,False,9999
1223,,,1,1,350,2339,126.8948637,0,False,9999
1224,,,1,1,233,10099,0.907098653,1,False,9999
1225,,,1,1,350,2705,6.104560842,0,False,9999
1226,,,1,1,500,7506,63.83594151,1,False,9999
1227,,,1,1,350,2705,2.730280658,1,False,9999
1228,1.0,0.0,1,1,259,10687,0.408003,0,True,9999
1229,,,1,1,500,7506,5.403786937,0,False,9999
1230,,,1,1,8000,14572,3.71409734,1,True,9999
1231,,,1,1,234,2339,13.94884791,1,False,9999
1232,,,1,1,234,7506,48.57306944,0,False,9999
1233,,,1,1,234,2339,36.98339647,0,False,9999
1234,,,1,1,500,2339,6079.098727,1,False,9999
1235,,,1,1,234,2339,731.7454627,0,False,9999
1236,,,1,1,350,2705,7.22482349,0,False,9999
1237,,,1,1,234,2339,881.8685341,1,False,9999
1238,,,1,1,234,2339,25.67772611,1,False,9999
1239,,,1,1,5000,14572,44.00970538,0,True,9999
1240,1.0,0.0,1,1,2000,10687,34.81908266,0,True,9999
1241,1.0,0.0,1,0,2000,10687,2.13576228,0,True,9999
1242,,,1,1,234,92,7.391478368,1,False,9999
1243,,,1,1,500,2339,30.86691066,1,False,9999
1244,2.0,0.0,1,1,100,29125,4.726420473,1,True,9999
1245,,,1,1,234,2705,1294.449572,1,False,9999
1246,1.0,0.0,1,1,43,10164,61.85531634,1,False,9999
1247,,,1,1,234,2339,5440.351427,0,False,9999
1248,,,1,1,500,27700,0.541108802,1,False,9999
1249,,,1,1,350,2705,0.678338135,0,False,9999
1250,,,1,1,350,2339,0.454014258,1,False,9999
1251,,,1,1,500,2339,78.72223177,0,False,9999
1252,,,1,1,350,7635,21.30036307,1,False,9999
1253,,,1,1,499,2339,870.7069704,1,False,9999
1254,,,1,1,349,2705,12.48721104,1,False,9999
1255,1.0,0.0,1,0,500,2915,0.780001735,0,True,9999
1256,2.0,0.0,1,1,400,29125,1.142374943,0,True,9999
1257,1.0,0.0,1,1,250,10164,0.12760782,1,False,9999
1258,1.0,0.0,1,1,51,10164,0.054133702,0,False,9999
1259,1.0,0.0,1,1,200,10164,162.1101546,1,False,9999
1260,,,1,1,234,2705,10175.21229,0,False,9999
1261,,,1,1,234,7635,1400.906548,1,False,9999
1262,,,1,1,234,2339,0.053577235,1,False,9999
1263,,,1,1,500,10099,2.841990772,1,False,9999
1264,,,1,1,500,7635,78.78571748,0,False,9999
1265,,,1,1,234,2339,5763.911061,0,False,9999
1266,,,1,1,350,2705,7.764220275,0,False,9999
1267,1.0,0.0,1,1,130,10164,14.16229233,0,False,9999
1268,,,1,1,234,2339,73.10429351,1,False,9999
1269,1.0,0.0,1,0,253,395,0.32634119,1,True,9999
1270,2.0,0.0,1,1,50,27700,29.67507999,1,True,9999
1271,,,1,1,499,2339,12.04473862,0,False,9999
1272,1.0,0.0,1,1,300,10164,0.433643777,0,False,9999
1273,,,1,1,500,2339,1.172840717,0,False,9999
1274,,,1,1,350,2705,0.946894587,0,False,9999
1275,,,1,1,234,7635,1.478285135,1,False,9999
1276,,,1,1,1500,13859,0.059275198,0,True,9999
1277,2.0,0.0,1,1,1500,29125,96.95283625,1,True,9999
1278,,,1,1,3000,14572,6.07772025,0,True,9999
1279,,,1,1,1999,27700,4.257540332,0,False,9999
1280,,,1,1,234,2705,662.1231171,0,False,9999
1281,,,1,1,700,2705,3022.927561,1,False,9999
1282,,,1,1,234,2705,4236.034424,1,False,9999
1283,,,1,1,234,2339,4.458850748,0,False,9999
1284,,,1,1,5000,14572,21.19812456,0,True,9999
1285,2.0,0.0,1,1,1000,29125,50.70365004,1,True,9999
1286,,,1,1,350,2339,1203.733763,1,False,9999
1287,,,1,1,1500,14572,0.061960582,1,True,9999
1288,,,1,1,234,2339,1.752483178,0,False,9999
1289,,,1,1,234,10099,11.53674714,1,False,9999
1290,1.0,0.0,1,1,51,10164,48.00636693,0,False,9999
1291,,,1,1,233,2339,15.85228614,0,False,9999
1292,,,1,1,500,2339,555.0198219,0,False,9999
1293,,,1,1,499,7635,24.93512643,1,False,9999
1294,,,1,1,500,2339,225.9123796,0,False,9999
1295,,,1,1,1200,7506,31.39863957,0,False,9999
1296,,,1,1,234,7635,6.80680294,1,False,9999
1297,,,1,1,273,1943,0.082545275,1,True,9999
1298,,,1,1,499,7506,129.8966473,1,False,9999
1299,,,1,1,1500,14572,2.037247332,0,True,9999
1300,1.0,0.0,1,1,37,10164,94.71078446,1,False,9999
1301,1.0,0.0,1,1,250,10164,16.26357309,1,False,9999
1302,0.0,10.0,1,1,234,2216,0.064579353,0,True,9999
1303,1.0,0.0,1,1,100,2915,31.04708565,1,True,9999
1304,,,1,1,500,0,897.0373842,1,False,9999
1305,,,1,1,500,0,7003.640746,0,False,9999
1306,1.0,0.0,1,1,43,10164,43.8013923,0,False,9999
1307,,,1,1,233,10099,0.59639046,0,False,9999
1308,,,1,1,500,7506,1.397556835,1,False,9999
1309,,,1,1,1200,7635,8.692350475,0,False,9999
1310,,,1,1,500,7506,12.03563038,0,False,9999
1311,2.0,0.0,1,1,500,29125,78.78743867,1,True,9999
1312,,,1,1,500,2339,0.28771717,1,False,9999
1313,,,1,1,234,2339,5355.473239,0,False,9999
1314,1.0,0.0,1,0,400,395,0.058391282,1,True,9999
1315,1.0,0.0,1,1,41,10164,14.09706276,1,False,9999
1316,,,1,1,234,2339,0.662303512,0,False,9999
1317,,,1,1,1200,7506,14.02377561,0,False,9999
1318,2.0,0.0,1,1,1000,27700,0.268739205,1,True,9999
1319,1.0,0.0,1,1,51,10164,12.98902696,1,False,9999
1320,,,1,1,350,2339,0.955775483,0,False,9999
1321,,,1,1,350,2339,14.46515672,0,False,9999
1322,,,1,1,499,7635,0.268991407,1,False,9999
1323,,,1,1,273,1943,0.07655646,0,True,9999
1324,1.0,0.0,1,1,120,10164,3.015976843,0,False,9999
1325,1.0,0.0,1,1,2031,10687,2.813363368,1,True,9999
1326,1.0,0.0,1,1,1000,3984,4.004694133,1,True,9999
1327,,,1,1,233,2705,22.15211688,1,False,9999
1328,,,1,1,500,2705,1.62567738,1,False,9999
1329,,,1,1,1200,10099,5.0614052,0,False,9999
1330,,,1,1,1500,14572,0.069645637,0,True,9999
1331,,,1,1,234,2339,0.083587902,1,False,9999
1332,1.0,0.0,1,1,500,0,0.0,0,True,9999
1333,,,1,1,234,2705,79.33551056,0,False,9999
1334,,,1,1,5000,14572,24.73739566,0,True,9999
1335,,,1,1,234,2339,37.19294561,0,False,9999
1336,,,1,1,234,2339,5.261422405,0,False,9999
1337,,,1,1,500,2705,51.60627015,1,False,9999
1338,,,1,1,500,0,7399.632629,0,False,9999
1339,1.0,0.0,1,1,250,10164,1.965231325,1,False,9999
1340,,,1,1,234,2705,2.505809755,0,False,9999
1341,,,1,1,500,0,52.64583509,1,False,9999
1342,1.0,0.0,1,1,51,10164,15.12453698,0,False,9999
1343,,,1,1,234,2339,25.49615566,0,False,9999
1344,,,1,1,350,2705,351.2092215,1,False,9999
1345,1.0,0.0,1,1,300,10687,1.11646404,1,True,9999
1346,,,1,1,700,2705,681.2236781,0,False,9999
1347,,,1,1,234,2705,69.67080413,1,False,9999
1348,,,1,1,350,2339,315.5879371,1,False,9999
1349,,,1,1,5400,14572,1.210160935,0,True,9999
1350,1.0,0.0,1,0,500,2915,6.288652198,1,True,9999
1351,,,1,1,3573,1943,132.4659059,1,True,9999
1352,,,1,1,500,2339,82.53745283,1,False,9999
1353,,,1,1,350,2339,696.4949129,1,False,9999
1354,,,1,1,253,7506,57.50688203,0,False,9999
1355,,,1,1,1500,14572,0.05581235,0,True,9999
1356,,,1,1,233,10099,3.668484755,1,False,9999
1357,,,1,1,1000,10164,225.6054061,0,False,9999
1358,,,1,1,350,2339,2050.806894,0,False,9999
1359,,,1,1,4000,13859,15.46204515,1,True,9999
1360,1.0,0.0,1,1,120,10164,14.15055867,0,False,9999
1361,1.0,0.0,1,1,1500,10164,30.41069099,1,False,9999
1362,,,1,1,234,2339,826.0707061,0,False,9999
1363,1.0,0.0,1,1,100,10164,0.266856508,1,False,9999
1364,,,1,1,234,2705,5723.360403,1,False,9999
1365,,,1,1,500,7635,3.822152555,1,False,9999
1366,,,1,1,500,7635,3.476082563,1,False,9999
1367,,,1,1,1999,27700,0.642291353,1,False,9999
1368,1.0,0.0,1,1,51,10164,15.6601136,0,False,9999
1369,,,1,1,1500,14572,0.052812962,0,True,9999
1370,,,1,1,234,2705,17.56333268,1,False,9999
1371,,,1,1,350,2339,1338.068672,0,False,9999
1372,,,1,1,700,7635,2.45608129,0,False,9999
1373,,,1,1,350,2705,154.3587094,1,False,9999
1374,1.0,0.0,1,1,51,10164,0.374478167,0,False,9999
1375,,,1,1,234,2339,3.282342645,1,False,9999
1376,,,1,1,500,7506,323.8887281,0,False,9999
1377,,,1,1,234,2705,7.043792062,0,False,9999
1378,1.0,0.0,1,1,50,10164,0.800068685,1,False,9999
1379,,,1,1,350,7635,11.673679,0,False,9999
1380,,,1,1,233,7635,0.531512753,0,False,9999
1381,1.0,0.0,1,1,180,10164,17.50260577,1,False,9999
1382,1.0,0.0,1,1,51,10164,2.810430382,1,False,9999
1383,,,1,1,500,2339,1703.063363,1,False,9999
1384,,,1,1,1000,27700,0.214097815,0,False,9999
1385,,,1,1,234,2339,40.55432738,0,False,9999
1386,,,1,1,400,2339,1.791799498,1,False,9999
1387,,,1,1,500,7635,0.425231002,0,False,9999
1388,,,1,1,200,27700,29.03481923,0,False,9999
1389,,,1,1,500,2339,378.0123612,0,False,9999
1390,,,1,1,500,2339,10.72597904,1,False,9999
1391,1.0,0.0,1,0,1999,10687,0.097877878,0,True,9999
1392,,,1,1,234,2339,1.76888327,1,False,9999
1393,,,1,1,3000,14572,16.85253633,1,True,9999
1394,,,1,1,500,2339,1581.917137,0,False,9999
1395,,,1,1,499,2339,7.176065442,0,False,9999
1396,,,1,1,1200,7506,1.257473357,0,False,9999
1397,,,1,1,234,2705,123.1780117,0,False,9999
1398,,,1,1,350,92,0.144520475,1,False,9999
1399,,,1,1,700,2339,3499.773413,1,False,9999
1400,,,1,1,233,2339,2.444883568,0,False,9999
1401,,,1,1,1200,7506,0.890291683,1,False,9999
1402,,,1,1,350,2339,28.6773151,1,False,9999
1403,,,1,1,1000,27700,8.472049347,1,False,9999
1404,,,1,1,500,2339,1245.933307,1,False,9999
1405,,,1,1,234,2705,3.89607497,0,False,9999
1406,,,1,1,1200,7506,0.065696332,0,False,9999
1407,,,1,1,234,2339,5921.627805,0,False,9999
1408,,,1,1,700,7635,436.0814986,1,False,9999
1409,,,1,1,500,2339,616.6370573,0,False,9999
1410,,,1,1,234,2705,0.943741812,1,False,9999
1411,,,1,1,5400,14572,92.58406297,0,True,9999
1412,1.0,0.0,1,1,51,10164,7.690229707,1,False,9999
1413,1.0,0.0,1,1,160,10164,10.8391539,1,False,9999
1414,1.0,0.0,1,1,180,10164,16.0247292,1,False,9999
1415,,,1,1,234,2705,9.827711407,1,False,9999
1416,,,1,1,500,7635,6.971376207,1,False,9999
1417,,,1,1,500,7506,6.328731973,0,False,9999
1418,1.0,0.0,1,1,23,10164,0.0,0,False,9999
1419,,,1,1,253,1943,0.069709952,0,True,9999
1420,,,1,1,508,2339,2405.630383,1,False,9999
1421,1.0,0.0,1,1,210,10164,3.278607385,0,False,9999
1422,,,1,1,1000,27700,30.80550863,1,False,9999
1423,1.0,0.0,1,1,21,10164,0.669156478,0,False,9999
1424,,,1,1,1200,2705,352.2978959,0,False,9999
1425,1.0,0.0,1,1,51,10164,11.6354497,1,False,9999
1426,,,1,1,500,2339,12.97878908,0,False,9999
1427,1.0,0.0,1,1,250,10164,1.289221615,1,False,9999
1428,,,1,1,499,7635,11.76451709,1,False,9999
1429,,,1,1,350,2705,0.217694913,1,False,9999
1430,1.0,0.0,1,1,150,10164,13.06577583,1,False,9999
1431,1.0,0.0,1,1,37,10164,4.813502062,1,False,9999
1432,,,1,1,233,7635,0.365601152,0,False,9999
1433,,,1,1,234,7635,7.938379565,0,False,9999
1434,,,1,1,500,10099,548.9488302,1,False,9999
1435,,,1,1,234,7635,350.8283563,0,False,9999
1436,,,1,1,699,2339,23.92958404,0,False,9999
1437,,,1,1,234,10099,0.101790227,1,False,9999
1438,,,1,1,234,2339,433.331229,0,False,9999
1439,2.0,0.0,1,1,50,27700,5.463342237,0,True,9999
1440,,,1,1,234,2339,7280.895217,1,False,9999
1441,,,1,1,1200,7635,1.369957233,0,False,9999
1442,1.0,0.0,1,1,80,10164,21.31909018,1,False,9999
1443,2.0,0.0,1,1,500,27700,108.1855501,1,True,9999
1444,,,1,1,4000,14572,6.625607318,0,True,9999
1445,,,1,1,350,2339,1358.970358,1,False,9999
1446,,,1,1,499,2339,16.0434513,0,False,9999
1447,,,1,1,500,2339,844.3808188,1,False,9999
1448,1.0,0.0,1,1,5000,10687,0.186151113,1,True,9999
1449,,,1,1,234,2339,2619.951717,1,False,9999
1450,1.0,0.0,1,1,33,10164,0.056222968,1,False,9999
1451,,,1,1,234,2339,155.153019,1,False,9999
1452,,,1,1,8000,14572,50.69964411,1,True,9999
1453,1.0,0.0,1,1,200,10164,14.30210492,0,False,9999
1454,,,1,1,234,2339,28.1365017,0,False,9999
1455,,,1,1,500,7635,0.0,1,False,9999
1456,,,1,1,350,7506,1.591035557,0,False,9999
1457,,,1,1,234,2339,28.81356813,1,False,9999
1458,,,1,1,234,2339,3557.377462,1,False,9999
1459,,,1,1,234,2339,0.61428318,0,False,9999
1460,,,1,1,500,2705,1.01256712,1,False,9999
1461,1.0,0.0,1,1,51,10164,2.962372193,1,False,9999
1462,,,1,1,233,2339,3.685420362,0,False,9999
1463,1.0,0.0,1,1,39,10164,17.862543,0,False,9999
1464,,,1,1,500,7635,1.763954637,1,False,9999
1465,,,1,1,234,7635,492.2263069,1,False,9999
1466,,,1,1,600,29125,128.0936004,1,True,9999
1467,,,1,1,234,7635,5.531373895,0,False,9999
1468,,,1,1,234,2705,1823.77665,1,False,9999
1469,,,1,1,234,7635,1.626452373,0,False,9999
1470,,,1,1,500,7635,0.523464798,1,False,9999
1471,0.0,1.0,1,1,1100,9239,1.505541322,1,True,9999
1472,,,1,1,350,2705,18.50299082,0,False,9999
1473,,,1,1,500,2705,4980.957149,0,False,9999
1474,,,1,1,1000,27700,0.865828795,0,False,9999
1475,1.0,0.0,1,1,250,10164,7.443447697,0,False,9999
1476,,,1,1,234,2339,3687.418885,1,False,9999
1477,1.0,0.0,1,1,50,10164,0.837728353,1,False,9999
1478,1.0,0.0,1,1,250,10164,0.101555162,0,False,9999
1479,,,1,1,259,1943,0.242693603,0,True,9999
1480,,,1,1,350,2339,2.518314528,0,False,9999
1481,,,1,1,234,2339,2008.104409,1,False,9999
1482,1.0,0.0,1,0,253,415,14.76980593,0,True,9999
1483,,,1,1,3000,14572,67.25518503,0,True,9999
1484,,,1,1,233,2339,18.26393707,0,False,9999
1485,,,1,1,500,0,2078.800195,0,False,9999
1486,,,1,1,234,2705,327.1690656,1,False,9999
1487,,,1,1,350,2705,10.95263729,0,False,9999
1488,1.0,0.0,1,1,50,10164,1.226477585,0,False,9999
1489,,,1,1,700,2339,473.8174909,0,False,9999
1490,,,1,1,350,2705,124.0514548,1,False,9999
